Symbol,Exchange
89QU.Z,ZRH
MNC36.JK,JKT
^NQMX,NIM
DE000SL0GT05.SG,STU
^MLCXENER,NYS
DE000SL0EWQ6.SG,STU
DE000SL0MRP1.SG,STU
DE000SL0H746.SG,STU
08ZN.Z,ZRH
Q7A0.Z,ZRH
0CNE.Z,ZRH
^NQEMASIA5020N,NIM
NIFTYGS10YRCLN.NS,NSI
^KNANOP,SNP
Q6DU.Z,ZRH
WHDG.DE,GER
^NQNA55N,NIM
DE000SL0B7T7.SG,STU
AKBYS_CFCPTLER.IS,IST
^XHYE-NV,ASE
^NQUSM10N,NIM
^HYSA-NV,ASE
^SPDXEDUP,SNP
^BKCHK,SNP
DE000SL0MEE3.SG,STU
^NQUSS50204000T,NIM
EJPP.AS,AMS
01YM.Z,ZRH
DE000SL0GSA3.SG,STU
^FIDUSVLP,NYS
^NQUSM30202015T,NIM
^NQUSL5020T,NIM
^SPHLTCIP,SNP
7SJ5.Z,ZRH
IX0205.TW,TAI
^NQMYMC,NIM
^NQEM5520N,NIM
OBOSX.OL,OSL
DE000SL0HJ48.SG,STU
^FAZ-TC,ASE
^SX5520GI,NIM
2J01.Z,ZRH
SDD51D.SW,EBS
3DRX.Z,ZRH
00Z8.Z,ZRH
DE000SL0JKS6.SG,STU
121L.Z,ZRH
^RINC-EU,ASE
^MUST-IV,ASE
BEPACP.SG,STU
930661.SS,SHH
^ICETIPTR,NYS
OUS1.Z,ZRH
^SP500-50102010,SNP
TTECG.AS,AMS
WIAUS.FGI,FGI
^GSY-EU,ASE
^SPY-EU,ASE
^NDXESG25,NIM
DE000SL0LQP5.SG,STU
^NKEH.OS,OSA
^SPESD5ET,SNP
R1VFFR.FGI,FGI
AWLDMVN.FGI,FGI
^RSPS-TC,ASE
DE000SL0C1S1.SG,STU
^EWV-IV,ASE
Q3E4.Z,ZRH
^DVYA-EU,ASE
AWPXJANH.FGI,FGI
^ERIXD,SNP
^R1ICBNLIT,WCB
INDV.MC,MCE
DE000SL0JSP5.SG,STU
^NY2LAMZN,NYS
^JHCB-TC,ASE
^NQUSB,NIM
DE000SL0HXY1.SG,STU
^NQCA15,NIM
^SUNIDX,SNP
SFS13P.SW,EBS
^SPHYDFCT,SNP
^R2000L2X,WCB
^BYLD-TC,ASE
^FXF-EU,ASE
^NQUSL45101020T,NIM
Q3RI.Z,ZRH
SBDR4P.SW,EBS
^JHMM-NV,ASE
^EZA-NV,ASE
INDX.MC,MCE
^NQUSB65LMN,NIM
^SPXL5DUT,SNP
AWDPCXJG.L,FSI
000103.SS,SHH
^SP1500-4510,SNP
DE000SL0L730.SG,STU
^STM4010,SNP
Q6QX.Z,ZRH
04RD.Z,ZRH
SPBYMAIG40.BA,BUE
^NQEMEU65LM,NIM
^HX101010GI,NIM
DE000SL0KNB4.SG,STU
^EFAX-NV,ASE
^SPXT10UE,SNP
ECOW.FGI,FGI
^MFUS-NV,ASE
DE000SL0JAH0.SG,STU
^NQUSB15T,NIM
^SPXEWNTR,SNP
^FIRI-EU,ASE
^NQUSB40401010,NIM
^OMXCCAPPI,STO
DE000SL0F7Q9.SG,STU
DE000SL0LYP9.SG,STU
Q5D4.Z,ZRH
^SP3CSSUT,SNP
GBNIE_CFCNTLUS.IS,IST
DE000SL0L409.SG,STU
^VIS-TC,ASE
^MUSQ-EU,ASE
^NQUSM20101020N,NIM
^KCLEANN,SNP
^IBDW-IV,ASE
029J.Z,ZRH
^SPC3DFEN,SNP
FDIC50.FGI,FGI
Q7GP.Z,ZRH
WIG20DVP.WA,WSE
^SPCXCTUP,SNP
Q2AW.Z,ZRH
^SP500-253010,SNP
2O2R.Z,ZRH
^NQID50LMT,NIM
^SMLL-TC,ASE
^SGC3MIA,SNP
^NQUSM50101025GBPN,NIM
^XFIV-NV,ASE
^NQUSS15,NIM
^NQAU30T,NIM
^NQNZ,NIM
0446.Z,ZRH
^NQTW35,NIM
01Q2.Z,ZRH
NLTEC.AS,AMS
^VCEB-IV,ASE
^DJCIIBRT,DJI
OUS9.Z,ZRH
XK050.IS,IST
^RUFDXLNU,WCB
^SPTCTDEN,SNP
FHGP.Z,ZRH
399650.SZ,SHZ
^SPGREMCP,SNP
DE000SL0F4F9.SG,STU
6CCM.Z,ZRH
DE000SL0JHF9.SG,STU
^NQUSM30302020,NIM
DE000SL0J817.SG,STU
0CNB.Z,ZRH
7SJR.Z,ZRH
OX7N.Z,ZRH
AA07.FGI,FGI
DE000SL0DYT8.SG,STU
EDHUK.L,FSI
FHH6.Z,ZRH
DE000SL0A5D6.SG,STU
Q8AJ.Z,ZRH
DE000SL0HQP3.SG,STU
Q2CS.Z,ZRH
^NQGB4510LMT,NIM
^GTEK-NV,ASE
^NQUSB60101010,NIM
DE000SL0KYM8.SG,STU
0GWD.Z,ZRH
^SPE350-20,SNP
0EZJ.Z,ZRH
^BDRY-NV,ASE
^NQUSB40301010LMT,NIM
DE000SL0CKF8.SG,STU
^NYMIDET,NYS
DE000SL0AGH6.SG,STU
^NQPH50,NIM
8B0F.Z,ZRH
Q396.Z,ZRH
^RU2DFNRE,WCB
^NQFFUSQN,NIM
^REVS-EU,ASE
CN.MX,MEX
^NQUSB651020LMT,NIM
DE000SL0DA41.SG,STU
^SPDSEUUP,SNP
DE000SL0B6M4.SG,STU
Q5F8.Z,ZRH
^BKDV-NV,ASE
Q7B1.Z,ZRH
DE000SL0N5V3.SG,STU
^BXLKH,WCB
Q4JW.Z,ZRH
^CRSPSM1,NIM
^EFU-NV,ASE
^EQAL-EU,ASE
H30052.SS,SHH
^RU3DFNRE,WCB
^NQFR65T,NIM
^DJCCN2LP,DJI
Q6N2.Z,ZRH
DE000SL0EPA4.SG,STU
DE000SL0G8D4.SG,STU
FN18.FGI,FGI
^DJTMNBCP,SNP
DE000SL0M5X0.SG,STU
000028.SS,SHH
DE000SL0CRN7.SG,STU
27I3.Z,ZRH
Q794.Z,ZRH
^DFAE-EU,ASE
044V.Z,ZRH
03JN.Z,ZRH
^LONZ-TC,ASE
KOSPI-26.KS,KSC
SSSHBA.FGI,FGI
CH0032214915.SG,STU
ITLMS40.MI,MIL
DE000SL0BP38.SG,STU
^NQUSL20,NIM
^UZK,WCB
DE000SL0E2Q1.SG,STU
^SPJYFT1I,SNP
DE000SL0BGL6.SG,STU
^RUMICVTR,WCB
Q2R3.Z,ZRH
^SPXESLUT,SNP
Q5QY.Z,ZRH
^KBOTSP,SNP
^NQUSS65101015T,NIM
08J2.Z,ZRH
^NQUSL45N,NIM
^SPCHCJT,SNP
^CGSM-EU,ASE
SDD11P.SW,EBS
^NQPL55,NIM
^NQUSL30202015N,NIM
DE000SL0DP77.SG,STU
^ANEW-EU,ASE
^NQFASLT,NIM
Q7B0.Z,ZRH
DE000SL0BKE3.SG,STU
00JE.Z,ZRH
^VEU-NV,ASE
^BET-BK.RO,BVB
^FAAR-IV,ASE
^NQPH,NIM
STA10P.SW,EBS
DE000SL0G8P8.SG,STU
0F89.Z,ZRH
^NQLA5510N,NIM
DE000SL0K9K1.SG,STU
^SPMCSB,SNP
^CX651010GI,NIM
SBNET.SW,EBS
^TRCCRBHS,FGI
^MARB-TC,ASE
DE000SL0GFW4.SG,STU
DE000SL0LZD2.SG,STU
^NQSEMCT,NIM
17UK.Z,ZRH
^DLS-NV,ASE
DE000SL0DK15.SG,STU
^NQRMII,NIM
Q16H.Z,ZRH
^NQDMEU4050N,NIM
044N.Z,ZRH
Q4NY.Z,ZRH
^IWB-IV,ASE
DE000SL0HBP5.SG,STU
DE000SL0EEW2.SG,STU
^NQUSB451010T,NIM
^AREA-NV,ASE
^NQEUROZ35LMN,NIM
^SPEZPEUT,SNP
DE000SL0KEW9.SG,STU
SPISPD.SW,EBS
^NQEU5520LM,NIM
Q6VD.Z,ZRH
^SPSISST,NYS
OUSS.Z,ZRH
DE000SL0AQ04.SG,STU
Q6Q5.Z,ZRH
Q7PA.Z,ZRH
^NQHK20T,NIM
^BEDZ-NV,ASE
7S0B.Z,ZRH
^RSPR-IV,ASE
Q5QR.Z,ZRH
DE000SL0CAY0.SG,STU
DE000SL0GGZ5.SG,STU
09VA.Z,ZRH
FHE0.Z,ZRH
XTCRT.IS,IST
^APLY-EU,ASE
^SPGBMUN,SNP
Q4JB.Z,ZRH
Q7AQ.Z,ZRH
DE000SL0N4H5.SG,STU
2J0H.Z,ZRH
FHG0.Z,ZRH
0ZTP.Z,ZRH
^IYW-IV,ASE
NZRSC.NZ,NZE
DE000SL0L847.SG,STU
DE000SL0LPH4.SG,STU
^KDNAP,SNP
CRBGC3.FGI,FGI
^NQEU55LMN,NIM
^J211.JO,JNB
^EWN-NV,ASE
Q2P1.Z,ZRH
^SPGSCLP,SNP
077L.Z,ZRH
^NYMINL,NYS
^AYFAI,ASX
^NQDK30T,NIM
^NQPHT,NIM
^SOXS-EU,ASE
SGK24.SW,EBS
^NQNZ30N,NIM
^NQUSM601010N,NIM
^IWY-NV,ASE
DE000SL0LN95.SG,STU
Q6UU.Z,ZRH
Q6NB.Z,ZRH
Q2BW.Z,ZRH
^RUFJTRUS,WCB
^INFL-TC,ASE
^SPMCKCP,SNP
EZ40G.AS,AMS
SPI5000G.SW,EBS
^NQTH55,NIM
^BKGBT,SNP
^IYY-IV,ASE
^NQUSM40401020,NIM
DE000SL0GE69.SG,STU
^NQFR20,NIM
^NQUSB502030LM,NIM
O3CU.Z,ZRH
^NQG5510LMN,NIM
DE000SL0MWU1.SG,STU
AIZF.Z,ZRH
ST310Y.SW,EBS
^NQUSB50206050,NIM
DE000SL0BR10.SG,STU
^DJTFOBE,DJI
930701.SS,SHH
DE000SL0CUV4.SG,STU
DE000SL0M3X5.SG,STU
^NQAU10T,NIM
^QSWN-TC,ASE
XSMNS_CFNPTLUS.IS,IST
^NQGXGBLM,NIM
^AMNTR,NYS
^IEMG-EU,ASE
^WDTE-NV,ASE
^MUV,NYS
DE000SL0DQN7.SG,STU
DE000SL0KHW2.SG,STU
^NYSCDKN,NYS
^NJCU50TR,SNP
2J0M.Z,ZRH
DE000SL0J5Z0.SG,STU
^FSST-IV,ASE
^SPBIO,NYS
^R1ICBTE,WCB
^SGIXESE,SNP
DE000SL0CDT4.SG,STU
^CGDV-EU,ASE
0X7G.Z,ZRH
SX12.Z,ZRH
^DURA-IV,ASE
^NQDMXUSXKRSCT,NIM
^NQDMEU40LMT,NIM
^NQEMEA10,NIM
Q2H0.Z,ZRH
^NQCAPSTDMXUST,NIM
06Z0.Z,ZRH
^NQCH55T,NIM
Q2R5.Z,ZRH
^KQ14,KOE
^CELSEW,NIM
DE000SL0LBV5.SG,STU
^SSXU-EU,ASE
^NQCO30LMT,NIM
SSLON.FGI,FGI
94MS.Z,ZRH
^NQUSM502050T,NIM
NZ20C.NZ,NZE
DE000SL0LV53.SG,STU
^XTWY-EU,ASE
^NQJP65LM,NIM
6CCJ.Z,ZRH
^KNG-IV,ASE
^SPUST5MT,SNP
^NQJP35LMT,NIM
Q71W.Z,ZRH
^DJC2LCLP,DJI
SFF71P.SW,EBS
SLH23.SW,EBS
^NQJP35N,NIM
DE000SL0HLJ7.SG,STU
4N8A.DE,GER
1U0E.Z,ZRH
^SPDPACUN,SNP
0ZRW.Z,ZRH
Q2J1.Z,ZRH
399663.SZ,SHZ
^NGXTJPY,NIM
SREIP.SW,EBS
^NQFR65LMT,NIM
IX0171.TWO,TWO
^IWP-EU,ASE
^NQUSS60101020N,NIM
DE000HG4CBQ6.SG,STU
3H61.Z,ZRH
^DKDOW,DJI
DE000SL0KD98.SG,STU
^NQDMXUS30N,NIM
DE000SL0CMR9.SG,STU
SPS24.SW,EBS
^DYNF-IV,ASE
ARETC.SW,EBS
^NQSXYT,NIM
^SPTRDPEN,SNP
^DFGR-IV,ASE
^OMXCBGI,STO
^ONLN-EU,ASE
^DWCHTL,DJI
^CXPRX,GER
^ULTY-EU,ASE
^NQUSB551010N,NIM
DE000SL0JRM4.SG,STU
^DJBICEEN,DJI
^YALL-TC,ASE
^DJCIKWP,DJI
^NQUSB15102015LM,NIM
^BXN,NIM
^NQEMEU3010N,NIM
DE000SL0DWS4.SG,STU
Q6QN.Z,ZRH
GRE5N.PA,PAR
^NQUS700SCG,NIM
^SG12MEM,SNP
^NQUSM502020,NIM
DE000SL0K328.SG,STU
^FNK-IV,ASE
2KOM.Z,ZRH
1U07.Z,ZRH
0ZY4.Z,ZRH
^NQHKMCT,NIM
^JHMD-TC,ASE
^NQEULC,NIM
^SPGREMCT,SNP
DE000SL0AR03.SG,STU
SFA15T.SW,EBS
CFDU.VI,VIE
^NQUSB4010N,NIM
931406.SS,SHH
DE000SL0BKS3.SG,STU
DE000SL0BKT1.SG,STU
Q5MY.Z,ZRH
^NQIN30LMT,NIM
DE000SL0G0P5.SG,STU
^KFACTP,SNP
DE000SL0B3A6.SG,STU
^GRNWATERLEUR,NIM
DE000SL0CKA9.SG,STU
^SLYG-TC,ASE
^RGEF-TC,ASE
077F.Z,ZRH
DE000SL0H9B5.SG,STU
^NQES50LM,NIM
^SPRF01,WCB
049Q.Z,ZRH
27IW.Z,ZRH
DE000SL0CVG3.SG,STU
^SPEJXCET,SNP
^SPGCSTUP,SNP
SGS2D.PA,PAR
06VD.Z,ZRH
DE000SL0LNT4.SG,STU
0EWS.Z,ZRH
DE000SL0AA85.SG,STU
Q8D5.Z,ZRH
^SP900VTR,NYS
DE000SL0DE21.SG,STU
4N82.DE,GER
DE000SL0CFV5.SG,STU
^RT2ICBTETR,WCB
Q4U7.Z,ZRH
^SP400-601060,SNP
^PDN-EU,ASE
^NQNA20LM,NIM
DE000SL0KZ35.SG,STU
Q2P5.Z,ZRH
^SPUU-TC,ASE
4URK.Z,ZRH
^QMI,NIM
SMEG1.PA,PAR
0KPY.Z,ZRH
^SCY-EU,ASE
S64P.SW,EBS
^SPXEWHAT,SNP
^NQDM40N,NIM
SPIMPD.SW,EBS
O2U9.Z,ZRH
^NQPH40N,NIM
DE000SL0C754.SG,STU
^JNK-NV,ASE
^SPJPELJN,SNP
^FSCC-TC,ASE
3F7J.Z,ZRH
AD17.FGI,FGI
^NQUSB40202025,NIM
^VMELM,NIM
ERTHE.AS,AMS
DE000SL0G7X4.SG,STU
^SPSPG,NYS
^UNG-IV,ASE
^HXR,NIM
XSIZM_CFNPTLUS.IS,IST
^NQEU65,NIM
^FXZ-IV,ASE
^SP500-25504040,SNP
^IYC-IV,ASE
DE000SL0F9S1.SG,STU
^NQFGSLTNZDMH,NIM
^NQUSS55201020,NIM
FILMNVNM.FGI,FGI
^NQEUROZ65LM,NIM
01SL.Z,ZRH
SSFORT.FGI,FGI
^SPERSCUP,SNP
Q8B2.Z,ZRH
^NQXAUHAUDTMH,NIM
Q3RT.Z,ZRH
^SP1500-55101010,SNP
STA37P.SW,EBS
^SPTSES,TSI
^NQPLMCT,NIM
DE000SL0MY00.SG,STU
Q25L.Z,ZRH
DE000SL0EQT2.SG,STU
08JM.Z,ZRH
DE000SL0GHM1.SG,STU
^NQUSL50203000N,NIM
^BKCSCT,SNP
FTCRSAU.FGI,FGI
0A91.Z,ZRH
^PIZ-TC,ASE
^DJUSAT,DJI
1OO8.Z,ZRH
IMP21.SW,EBS
SMAB.SA,SAO
^JANZ-IV,ASE
40I9.Z,ZRH
^NQKR50N,NIM
DE000SL0K054.SG,STU
SPITPE.SW,EBS
^NQUSB45201010LMN,NIM
KOSPI200SECTOR-I5.KS,KSC
32YR.Z,ZRH
A94C.Z,ZRH
ERI5E.PA,PAR
^EDIV-EU,ASE
ST105P.SW,EBS
^SP400-55,SNP
Q2ES.Z,ZRH
DE000SL0F3X4.SG,STU
DE000SL0HL36.SG,STU
ITLMSC.FGI,FGI
^BIL-NV,ASE
^NDXMXN,NIM
^NQCAPSTN,NIM
^SP600-4520,SNP
^SPGSPA,SNP
0363.Z,ZRH
^SPXESEGP,SNP
DE000SL0LHS8.SG,STU
Q5D9.Z,ZRH
^HYRM-NV,ASE
^STXV-TC,ASE
DE000SL0G0C3.SG,STU
^RMIDVL15T,WCB
^NQUSM40301030N,NIM
NMX402020.FGI,FGI
^SPGXPAEN,SNP
DE000SL0KA18.SG,STU
DE000SL0KEH0.SG,STU
OGEO.Z,ZRH
DE000SL0F7Z0.SG,STU
OGWA.Z,ZRH
^SPXQVMUP,SNP
^NQJP15T,NIM
DE000SL0B8X7.SG,STU
Q2BQ.Z,ZRH
Q4FL.Z,ZRH
^TESL-EU,ASE
^SX101010PI,NIM
^USE-TC,ASE
^KGCYS,SNP
^IQLT-TC,ASE
DE000SL0G490.SG,STU
^DJSASDCN,DJI
Q30F.Z,ZRH
^FDHY-NV,ASE
^NQGB55LM,NIM
DE000SL0JXW1.SG,STU
02OB.Z,ZRH
2O54.Z,ZRH
Q7DN.Z,ZRH
ENVF.AS,AMS
^LIT-EU,ASE
SBR14T.SW,EBS
^NQDMASPA3030N,NIM
^DWAMLVDM,NIM
UKXDL2X.FGI,FGI
^KHYB-TC,ASE
^JEPI-TC,ASE
^BKTAST,SNP
^NQPH30LMT,NIM
^SPUST2MT,SNP
LGT24.SW,EBS
^FEUZINAV,NYS
^CBLS-NV,ASE
^IWO-EU,ASE
CLEJP.PA,PAR
^JKII,JKT
DASG.AS,AMS
^NSETMN,NIM
^HX4030GI,NIM
^CLESGPT,NIM
DE000SL0N546.SG,STU
^NQMEA5510N,NIM
Q3S3.Z,ZRH
^SAWS-IV,ASE
IR0127.TW,TAI
^CXKRX,GER
^TSMY-TC,ASE
BHRT22.BO,BSE
DE000SL0FQJ0.SG,STU
0ZZA.Z,ZRH
000959.SS,SHH
DE000SL0HYM4.SG,STU
08ZM.Z,ZRH
SLQUKML2.L,FSI
^SP500-3030,SNP
EH1C.SW,EBS
DE000SL0DDU0.SG,STU
^DJCIHOP,DJI
DE000SL0BG05.SG,STU
^SP5F3UP,SNP
Q2Q7.Z,ZRH
XSTKR_CFNPTLUS.IS,IST
^MLCXCOSP,NYS
^BBSC-EU,ASE
^EIDO-NV,ASE
^NQCAPSTDMXUS,NIM
Q5NG.Z,ZRH
^NQMXLCN,NIM
CESGP.PA,PAR
NMX402040.FGI,FGI
0GWM.Z,ZRH
^FANG2X,NYS
^NQUSM201030N,NIM
CHREX.SW,EBS
^NQHK40LMT,NIM
FRIN.PA,PAR
DE000SL0HD28.SG,STU
DE000SL0D588.SG,STU
Q182.Z,ZRH
Q8C1.Z,ZRH
DE000SL0DR42.SG,STU
^NQINSCN,NIM
DE000SL0AUC8.SG,STU
IX0192.TW,TAI
^SEF-NV,ASE
^E1IDU,DJI
^GMI-NV,ASE
^SPOEXEET,SNP
^SPTDAUN,SNP
0A9T.Z,ZRH
^IGLBRD-TC,ASE
^NQDMASPA3010LM,NIM
SFG12D.SW,EBS
DE000SL0CPG5.SG,STU
0IOD.Z,ZRH
^EVTR-NV,ASE
00HE.Z,ZRH
IX0051.TWO,TWO
^GLD-TC,ASE
^LTQDSX,WCB
Q7BK.Z,ZRH
^SPXEWHET,SNP
^SPHYARUP,SNP
^FEDL-AF,ASE
DE000SL0D0W4.SG,STU
DE000SL0G5C2.SG,STU
0ZRV.Z,ZRH
^ICEUS2KT,NYS
^NQAU35LM,NIM
SPI2010P.SW,EBS
XSMNS.IS,IST
DE000SL0MZ41.SG,STU
DE000SL0N5M2.SG,STU
^FNISISKGI,NIM
Q26C.Z,ZRH
DE000SL0CTR4.SG,STU
^IBD-EU,ASE
06F2.Z,ZRH
^NYSCCHN,NYS
STA35D.SW,EBS
TERGR.PA,PAR
DE000SL0DJ42.SG,STU
DE000SL0DPU4.SG,STU
DE000SL0G8M5.SG,STU
Q1T.Z,ZRH
^NQEMMEA5020LMT,NIM
DE000SL0KJ68.SG,STU
89RJ.Z,ZRH
05VE.Z,ZRH
^FHLC-TC,ASE
XK030_CFCNTLUS.IS,IST
^NQDMASPA60,NIM
^NQTR60AUDN,NIM
^NQEMASIA40LMT,NIM
^SPEXPAUT,SNP
DE000SL0EAN9.SG,STU
044C.Z,ZRH
Q4K1.Z,ZRH
Q7D0.Z,ZRH
^FXG-EU,ASE
DE000SL0B7V3.SG,STU
QXNQ.Z,ZRH
^RLVNETP,WCB
^R1GICBBRT,WCB
^NYFSJWTT,NYS
DE000SL0FXQ1.SG,STU
^NQFGSLT,NIM
^HFLVAL,SNP
^LSAF-NV,ASE
CLEWG.PA,PAR
EQGEP.PA,PAR
0DO7.Z,ZRH
SPI6010P.SW,EBS
^BKCJP,SNP
Q391.Z,ZRH
IR0042.TW,TAI
^NJNK-TC,ASE
SAN57T.SW,EBS
DE000SL0D521.SG,STU
^NQUSM201020N,NIM
Q5HI.Z,ZRH
100D.Z,ZRH
Q5UM.Z,ZRH
^NQEMASIA15LMN,NIM
VTCCBD.SW,EBS
DE000SL0E3H8.SG,STU
09V5.Z,ZRH
Q2PD.Z,ZRH
^IX30GI,NIM
09UE.Z,ZRH
02BA.Z,ZRH
^SPGPRHOP,SNP
^DRIV-EU,ASE
DE000SL0BUG7.SG,STU
DE000SL0MYK8.SG,STU
^TBT-IV,ASE
SWIG80DVP.WA,WSE
^MMCA-NV,ASE
065J.Z,ZRH
08ZR.Z,ZRH
^NYTMNLT,NYS
H30046.SS,SHH
SSLOR.FGI,FGI
DE000SL0GMQ2.SG,STU
^SP1500-25301040,SNP
^E1FIN,DJI
VM1M.SW,EBS
Q5MF.Z,ZRH
^SX60GI,NIM
ZKB205.SW,EBS
Q7AN.Z,ZRH
^SPRE-TC,ASE
2OLA.Z,ZRH
^SP3CSNCT,SNP
XAKUR_CFNPTLER.IS,IST
INDE.MC,MCE
^NYACPLT,NYS
Q5TP.Z,ZRH
DE000SL0J7A9.SG,STU
DE000SL0K8B2.SG,STU
3DZ5.Z,ZRH
023T.Z,ZRH
Q4QE.Z,ZRH
^KPOP-TC,ASE
S749.Z,ZRH
DE000SL0LUY9.SG,STU
^XNDXL3TR,NIM
32Y9.Z,ZRH
^NQASPA20N,NIM
^TDFI.SR,SAU
^RU3000DY,WCB
DE000SL0LRU3.SG,STU
^BBSC-NV,ASE
^BXRTCUSU,NYS
DE000SL0HH08.SG,STU
DE000SL0GLX0.SG,STU
^NTSI-EU,ASE
DE000SL0KND0.SG,STU
DE000SL0LUL6.SG,STU
Q4GJ.Z,ZRH
DE000SL0B7C3.SG,STU
^SP100AHN,SNP
^NYMIITT,NYS
^IXIC,NIM
0020.Z,ZRH
^PLAYR2T,NIM
DE000SL0B9C9.SG,STU
^NQNL10LMN,NIM
000095.SS,SHH
02O2.Z,ZRH
Q30L.Z,ZRH
^SDS-NV,ASE
^AFLG-NV,ASE
X10XB_CFNNTLTL.IS,IST
Q3ZI.Z,ZRH
^NQIL30T,NIM
^DJCIICLP,DJI
^NQNA50,NIM
DE000SL0LYA1.SG,STU
Q8DZ.Z,ZRH
^CVNY-TC,ASE
^NQDM3030,NIM
^OCTT-NV,ASE
SD11.FGI,FGI
^HX4520GI,NIM
^SPEVBBT,SNP
^SPXETCP,SNP
^NQDXLAT,NIM
09G4.Z,ZRH
DE000SL0GLH3.SG,STU
^NQDXUSLCGT,NIM
Q5DK.Z,ZRH
403E.Z,ZRH
^HSCZ-IV,ASE
^NSCS-NV,ASE
DE000SL0JT69.SG,STU
^SP500-101020,SNP
^NQEMASIA4020LM,NIM
DE000SL0FKP0.SG,STU
^CH30,DJI
PB616.SW,EBS
^VFH-TC,ASE
^QGLDI,NIM
27IE.Z,ZRH
^NQUSB404010,NIM
Q124.Z,ZRH
^DGS-TC,ASE
^OMXNLCDKKGI,STO
^BWX-NV,ASE
^IQDF-NV,ASE
DE000SL0E4F0.SG,STU
DE000SL0CMW9.SG,STU
DE000SL0HJB8.SG,STU
^FNGO-IV,ASE
^DJEG20E,DJI
DE000SL0LHV2.SG,STU
SDXL.DE,GER
^MYY-EU,ASE
DE000SL0KFE4.SG,STU
^R2ICBMRI,WCB
^SPXGCUP,SNP
^BOIL-EU,ASE
DE000SL0JCA1.SG,STU
DE000SL0GM69.SG,STU
^SP3CSSCP,SNP
DE000SL0MNY2.SG,STU
Q7DB.Z,ZRH
^HX502020GI,NIM
^NQBE55T,NIM
DE000SL0N330.SG,STU
Q4RA.Z,ZRH
^SPAU22,SNP
Q1W6.Z,ZRH
^NQES30LMT,NIM
^NYSTMSEN,NYS
^HAPY-NV,ASE
^PFI-NV,ASE
Q5K7.Z,ZRH
^ISHP-NV,ASE
^ICEBIOT,NYS
Q6U5.Z,ZRH
SBF80.PA,PAR
^NQUSB50206015LM,NIM
^IBLDV7P,NYS
SSVWS.FGI,FGI
^NQUSS40401025N,NIM
^NYFSAEVN,NYS
Q140.Z,ZRH
3DRC.Z,ZRH
XYLDZ.IS,IST
DE000SL0GS48.SG,STU
^SPINTEUN,SNP
^UCON-EU,ASE
^NQEUROZ5520N,NIM
^KNTECH,SNP
^SP1500-253010,SNP
^EVAV-TC,ASE
^NQFRMC,NIM
^SP400-25504020,SNP
^NQTW15LMGBP,NIM
Q31F.Z,ZRH
^SP500-40101015,SNP
^NQIL15T,NIM
^SPSIADTR,NYS
DE000SL0MHU2.SG,STU
^HIPS-TC,ASE
DE000SL0CZS9.SG,STU
89RA.Z,ZRH
^WEAT-IV,ASE
^VO-NV,ASE
^DJTTD3TP,DJI
0Y5L.Z,ZRH
0023.Z,ZRH
DE000SL0JEP5.SG,STU
3DRP.Z,ZRH
H30255.SS,SHH
^SFYX-EU,ASE
^SPGXSDEP,SNP
^GOEX-EU,ASE
^RUFDELTE,WCB
^SPGPDFEN,SNP
^NQBE30LMN,NIM
009Z.Z,ZRH
^SPGSAGSCTRE,SNP
^AGRI.BK,SET
^NQUSS20103015T,NIM
^GLDPRO11,WCB
^NQTW60N,NIM
4N6V.DE,GER
^SPBUYFUP,SNP
09FY.Z,ZRH
^CSD-TC,ASE
07JR.Z,ZRH
DE000SL0BR36.SG,STU
^NQASIALM,NIM
DE000SL0E2B3.SG,STU
2OOV.Z,ZRH
^FTLC,FGI
IX0108.TW,TAI
^NQUSB10102010N,NIM
^SP500NUSDER,SNP
DE000SL0FY33.SG,STU
^JSZ2.JO,JNB
^NQUSS451010N,NIM
^GWENTR,NIM
KRX100.KS,KSC
^JSTC-TC,ASE
07JY.Z,ZRH
^NQFRT,NIM
DE000SL0JMA0.SG,STU
^NQEMASIA45T,NIM
^NQEMEU40T,NIM
DE000SL0HUE9.SG,STU
Q6RM.Z,ZRH
^ICE5HBPT,NYS
DE000SL0MAU7.SG,STU
05HY.Z,ZRH
03UA.Z,ZRH
^HOMZ-IV,ASE
^NQUSB35102070N,NIM
Q6M.Z,ZRH
^NQDMEU3030,NIM
DE000SL0EUQ0.SG,STU
^NQCH40T,NIM
^NQDMASIA50LM,NIM
08J0.Z,ZRH
^NQEMEA4510N,NIM
DE000SL0GZT8.SG,STU
^PSLV-NV,ASE
^JMEE-NV,ASE
^NQGB4050,NIM
NIFTY500_SHARIAH.NS,NSI
^SPUEPDET,SNP
^PWZ-EU,ASE
^SPCCT3NN,SNP
^SPTRDPET,SNP
^CBON-NV,ASE
4URD.Z,ZRH
^SPGPRLCT,SNP
^HDLB-AD,ASE
^NQUSM50202020N,NIM
Q6DZ.Z,ZRH
^NQDMASIA4020T,NIM
^OILK-IV,ASE
^RMCCGTR,WCB
DE000SL0M381.SG,STU
0DOE.Z,ZRH
^NQUSM40501025,NIM
^SPUST5MP,SNP
DE000SL0CE22.SG,STU
^PHYD-TC,ASE
^EFFI-EU,ASE
^VTEB-TC,ASE
^FEUS-EU,ASE
^VDE-EU,ASE
SPI2500P.SW,EBS
Q6UL.Z,ZRH
^SPWCRTCN,SNP
^HX35PI,NIM
^IEMG-IV,ASE
35IN.Z,ZRH
DE000SL0FVB7.SG,STU
^FTMX,FGI
DE000SL0AQG7.SG,STU
